id,title,pl_source_id,pl_source_display_name,publication_year
W621795892,The Impact of Four Alternative Policies to Decrease Soda Consumption,S2764593300,Agricultural and Resource Economics Review,2014
W66521788,"The Effects of Prices, Advertising, Expenditures, and Demographics on Demand for Nonalcoholic Beverages",S2764593300,Agricultural and Resource Economics Review,2014
W2123377647,"The Supplemental Nutrition Assistance Program, Financial Stress, and Childhood Obesity",S2764593300,Agricultural and Resource Economics Review,2012
W129042646,Modeling the Production of Multiple Ecosystem Services from Agricultural and Forest Landscapes in Rhode Island,S2764593300,Agricultural and Resource Economics Review,2013
W2152575174,An Exploration of the Relationship Between Income and Eating Behavior,S2764593300,Agricultural and Resource Economics Review,2012
W5505496,Demand-side Value for Ecosystem Services and Implications for Innovative Markets: Experimental Perspectives on the Possibility of Private Markets for Public Goods,S2764593300,Agricultural and Resource Economics Review,2013
W2103786687,Valuing Environmental Assets on Rural Lifestyle Properties,S2764593300,Agricultural and Resource Economics Review,2013
W2174158406,Cost Efficiency of Dairy Farming in New Zealand: A Stochastic Frontier Analysis,S2764593300,Agricultural and Resource Economics Review,2014
W630116778,Linking Consumer Health Perceptions to Consumption of Nonalcoholic Beverages,S2764593300,Agricultural and Resource Economics Review,2014
W2148731115,Impact of Food Contamination on Brands: A Demand Systems Estimation of Peanut Butter,S2764593300,Agricultural and Resource Economics Review,2012
W2154267922,Social Meaning in Supermarkets as a Direct Route to Improve Parents' Fruit and Vegetable Purchases,S2764593300,Agricultural and Resource Economics Review,2012
W61881027,Consumer Preferences for Peach Attributes: Market Segmentation Analysis and Implications for New Marketing Strategies,S2764593300,Agricultural and Resource Economics Review,2013
W205964820,Sustainability Science: A Call to Collaborative Action,S2764593300,Agricultural and Resource Economics Review,2013
W212489807,Spatial Hedonic Valuation of a Multi-use Urban Wetland in Southern California,S2764593300,Agricultural and Resource Economics Review,2013
W128258098,Using Former Farmland for Biomass Crops: Massachusetts Landowner Motivations and Willingness to Plant,S2764593300,Agricultural and Resource Economics Review,2014
W1558838742,The Economics of Rural and Agricultural Ecosystem Services: Purism versus Practicality,S2764593300,Agricultural and Resource Economics Review,2013
W1567620387,Family-forest Owners' Willingness to Harvest Sawlogs and Woody Biomass: The Effect of Price on Social Availability,S2764593300,Agricultural and Resource Economics Review,2014
W135173951,Organizational Structure and Operation of the Illinois Wine Industry,S2764593300,Agricultural and Resource Economics Review,2014
W1499924468,Do Consumers Pay More for What They Value More? The Case of Local Milk-based Dairy Products in Senegal,S2764593300,Agricultural and Resource Economics Review,2014
W2165890718,Decoupled Direct Payments under Base Acreage and Yield Updating Uncertainty: An Investigation of Agricultural Chemical Use,S2764593300,Agricultural and Resource Economics Review,2012
W226367518,Thirty Years of Economics at the Environmental Protection Agency,S2764593300,Agricultural and Resource Economics Review,2013
W72064264,Distribution Channel Choices of Wineries in Emerging Cool Climate Regions,S2764593300,Agricultural and Resource Economics Review,2014
W1564529704,Factors Influencing Adoption of Integrated Pest Management in Northeast Greenhouse and Nursery Production,S2764593300,Agricultural and Resource Economics Review,2013
W2118792084,Does Healthy Food Cost More in Poor Neighborhoods? An Analysis of Retail Food Cost and Spatial Competition,S2764593300,Agricultural and Resource Economics Review,2012
W2249321168,"Carbon Emissions, Renewable Electricity, and Profits: Comparing Policies to Promote Anaerobic Digesters on Dairies",S2764593300,Agricultural and Resource Economics Review,2012
W196581263,Consumer Response to Perceived Value and Generic Advertising,S2764593300,Agricultural and Resource Economics Review,2014
W52160363,Weather Index Insurance and Common Property Resources,S2764593300,Agricultural and Resource Economics Review,2014
W2176765999,Evaluation of Crop Insurance Yield Guarantees and Producer Welfare with Upward-Trending Yields,S2764593300,Agricultural and Resource Economics Review,2012
W1545900402,The Value of Forever Wild: An Economic Analysis of Land Use in the Adirondacks,S2764593300,Agricultural and Resource Economics Review,2013
W234114928,How Greenhouse Gas Emission Policy and Industry Pressure Could Affect Producer Selection of Rice Cultivars,S2764593300,Agricultural and Resource Economics Review,2013
W1530108290,The Food Costs of Healthier School Lunches,S2764593300,Agricultural and Resource Economics Review,2012
W2164291222,Labor Productivity Growth in the Kansas Farm Sector: A Tripartite Decomposition Using a Non-Parametric Approach,S2764593300,Agricultural and Resource Economics Review,2012
W135566179,Looking for Locapours: Using Zagat Survey Data to Examine Restaurant Demand for Local Wine,S2764593300,Agricultural and Resource Economics Review,2014
W1548008494,Factors Affecting Producer Participation in State-sponsored Marketing Programs: The Case of Fruit and Vegetable Growers in Tennessee,S2764593300,Agricultural and Resource Economics Review,2014
W576041820,Risk Management Behavior of a Forest Owner to Address Growth Risk,S2764593300,Agricultural and Resource Economics Review,2013
W211171550,How Potential Carbon Policies Could Affect Where and How Cotton Is Produced in the United States,S2764593300,Agricultural and Resource Economics Review,2012
W348699103,Economic Science and Public Policy,S2764593300,Agricultural and Resource Economics Review,2013
W1527780994,The Effect of Label Information on U.S. Farmers' Herbicide Choices,S2764593300,Agricultural and Resource Economics Review,2012
W1592087484,Economic Impacts of Adoption of Best Management Practices by Crawfish Producers: The Role of the Environmental Quality Incentives Program,S2764593300,Agricultural and Resource Economics Review,2012
W1523871739,Identifying Factors Influencing a Hospital's Decision to Adopt a Farm-to-Hospital Program,S2764593300,Agricultural and Resource Economics Review,2013
W1959995772,Social Cost of Biomass Energy from Switchgrass in Western Massachusetts,S2764593300,Agricultural and Resource Economics Review,2013
W262125349,GM vs. Non-GM: A Survival Analysis of U.S. Hybrid Seed Corn,S2764593300,Agricultural and Resource Economics Review,2013
W270202108,"Ethanol, the Agricultural Economy, and Rural Incomes in the United States: A Bivariate Econometric Approach",S2764593300,Agricultural and Resource Economics Review,2014
W290073189,Prioritizing Ecosystem Service Protection and Conservation Efforts in the Forest Plantations of the Red Hills,S2764593300,Agricultural and Resource Economics Review,2013
W34915399,The Impact of Regulatory Change on Retail Pricing: The New York State Milk Price Gouging Law,S2764593300,Agricultural and Resource Economics Review,2014
W435203231,"Direct Payments, Cash Rents, Land Values, and the Effects of Imputation in U.S. Farm-level Data",S2764593300,Agricultural and Resource Economics Review,2014
W1488849421,Lunch with Pigou: Externalities and the “Hidden” Cost of Food,S2764593300,Agricultural and Resource Economics Review,2013
W1505210643,De-Fizzing Schools: The Effect on Student Behavior of Having Vending Machines in Schools,S2764593300,Agricultural and Resource Economics Review,2012
W271520072,A Market-based Mitigation Program for Wind-borne Diseases,S2764593300,Agricultural and Resource Economics Review,2012
W377506199,Effectiveness of Intellectual Property Protection: Survey Evidence from China,S2764593300,Agricultural and Resource Economics Review,2012
W27782378,Can Local Farms Survive Globalization?,S2764593300,Agricultural and Resource Economics Review,2014
W6966159,Overheating Willingness to Pay: Who Gets Warm Glow and What It Means for Valuation,S2764593300,Agricultural and Resource Economics Review,2014
W1506556758,Perverse Incentives with Pay for Performance: Cover Crops in the Chesapeake Bay Watershed,S2764593300,Agricultural and Resource Economics Review,2013
W2099016328,The Effect of Fire Risk on the Critical Harvesting Times for Pacific Northwest Douglas-Fir When Carbon Price Is Stochastic,S2764593300,Agricultural and Resource Economics Review,2012
